"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","Gender","y"
30,"technician","single","secondary","no",8385,"yes","no","cellular",20,"apr",3,149,3,"other","Unknown","0"
44,"blue-collar","single","secondary","no",507,"no","yes","cellular",12,"may",2,362,3,"other","Unknown","0"
31,"management","married","tertiary","no",912,"no","no","cellular",9,"jun",1,88,7,"other","Unknown","1"
35,"admin.","married","secondary","no",530,"yes","no","unknown",6,"may",1,-1,0,"unknown","Unknown","0"
48,"blue-collar","married","secondary","no",199,"no","no","cellular",7,"aug",2,-1,0,"unknown","Unknown","0"
43,"management","married","tertiary","no",15115,"yes","yes","cellular",21,"nov",2,-1,0,"unknown","Unknown","0"
32,"admin.","married","secondary","no",4573,"no","no","telephone",21,"nov",2,-1,0,"unknown","Unknown","0"
32,"blue-collar","single","secondary","no",743,"yes","no","cellular",17,"apr",1,-1,0,"unknown","Unknown","0"
40,"blue-collar","married","primary","no",4792,"yes","no","telephone",19,"nov",2,150,1,"failure","Unknown","0"
37,"technician","married","primary","no",1570,"yes","yes","cellular",11,"may",2,332,10,"failure","Unknown","0"
33,"admin.","married","secondary","no",1136,"yes","no","cellular",14,"jul",3,-1,0,"unknown","Unknown","0"
33,"management","married","tertiary","no",0,"yes","no","cellular",18,"nov",1,-1,0,"unknown","Unknown","0"
39,"admin.","married","secondary","no",2226,"no","no","cellular",21,"nov",1,136,1,"failure","Unknown","0"
48,"blue-collar","married","secondary","no",5253,"yes","no","cellular",18,"may",2,386,1,"failure","Unknown","0"
42,"technician","single","tertiary","no",-376,"yes","no","cellular",6,"may",1,279,1,"other","Unknown","0"
33,"technician","single","secondary","no",0,"yes","yes","cellular",9,"feb",2,12,4,"other","1","0"
30,"technician","single","secondary","no",896,"no","no","cellular",29,"oct",1,147,1,"failure","Unknown","1"
33,"blue-collar","married","secondary","no",146,"yes","yes","cellular",18,"may",2,306,5,"failure","Unknown","1"
32,"admin.","married","secondary","no",354,"no","no","cellular",15,"may",3,372,1,"failure","Unknown","0"
30,"technician","married","tertiary","no",552,"yes","yes","unknown",26,"jun",3,-1,0,"unknown","Unknown","1"
34,"management","married","tertiary","no",284,"yes","no","cellular",14,"may",1,177,2,"failure","Unknown","1"
35,"technician","divorced","secondary","yes",355,"no","no","cellular",29,"jan",2,238,8,"other","0","0"
37,"management","married","secondary","no",571,"no","no","cellular",6,"aug",1,94,3,"failure","0","1"
45,"blue-collar","single","secondary","no",0,"yes","no","cellular",26,"apr",1,182,4,"failure","Unknown","1"
44,"technician","single","tertiary","no",1972,"no","no","cellular",3,"sep",1,102,1,"failure","Unknown","1"
41,"blue-collar","single","primary","no",21,"yes","no","unknown",14,"may",1,-1,0,"unknown","Unknown","0"
35,"management","married","tertiary","no",21666,"yes","no","cellular",21,"nov",4,-1,0,"unknown","Unknown","0"
34,"blue-collar","divorced","tertiary","no",13029,"no","no","cellular",16,"mar",1,499,4,"other","Unknown","0"
61,"management","married","tertiary","no",1017,"no","no","cellular",22,"jun",1,109,1,"success","Unknown","1"
26,"blue-collar","married","secondary","no",248,"yes","no","unknown",16,"may",3,-1,0,"unknown","Unknown","1"
50,"technician","married","tertiary","no",0,"no","yes","cellular",6,"jul",1,82,7,"failure","Unknown","0"
52,"management","divorced","primary","no",11,"no","no","cellular",6,"feb",1,9,1,"other","Unknown","0"
38,"admin.","single","tertiary","no",-925,"yes","no","cellular",9,"apr",2,336,1,"failure","Unknown","0"
31,"management","single","tertiary","no",3848,"yes","no","cellular",21,"nov",1,180,1,"failure","Unknown","0"
38,"technician","married","tertiary","no",425,"yes","no","cellular",2,"feb",1,269,1,"failure","1","0"
24,"admin.","married","secondary","no",287,"yes","no","cellular",6,"may",1,318,1,"failure","Unknown","0"
44,"technician","married","secondary","no",363,"no","yes","cellular",29,"aug",4,-1,0,"unknown","Unknown","0"
30,"technician","married","unknown","yes",-315,"yes","no","unknown",8,"may",2,-1,0,"unknown","Unknown","0"
56,"management","married","tertiary","no",982,"yes","no","cellular",8,"may",2,172,1,"failure","Unknown","0"
41,"admin.","married","unknown","no",503,"no","no","cellular",21,"nov",1,-1,0,"unknown","Unknown","0"
41,"admin.","married","secondary","no",1421,"yes","no","cellular",17,"apr",1,340,1,"failure","1","0"
33,"management","married","secondary","no",380,"no","no","cellular",11,"feb",1,-1,0,"unknown","0","1"
31,"admin.","single","secondary","no",548,"yes","no","cellular",5,"feb",1,-1,0,"unknown","1","0"
33,"blue-collar","single","unknown","no",124,"yes","yes","cellular",30,"apr",1,161,1,"failure","Unknown","1"
48,"blue-collar","married","secondary","no",561,"yes","no","cellular",2,"feb",1,248,1,"failure","Unknown","0"
51,"technician","married","secondary","no",257,"yes","no","unknown",28,"may",3,-1,0,"unknown","0","0"
36,"technician","married","tertiary","no",4412,"yes","no","cellular",8,"oct",2,184,2,"success","Unknown","1"
37,"technician","single","secondary","no",420,"yes","no","cellular",20,"apr",4,346,1,"other","Unknown","0"
37,"management","married","tertiary","no",3908,"no","no","cellular",18,"aug",1,375,1,"failure","Unknown","0"
39,"blue-collar","married","secondary","no",-211,"yes","no","cellular",14,"may",1,338,2,"failure","Unknown","0"
37,"blue-collar","married","primary","no",415,"yes","no","cellular",8,"may",2,331,1,"success","Unknown","0"
53,"technician","married","secondary","no",205,"yes","no","cellular",19,"may",1,94,6,"success","Unknown","1"
45,"blue-collar","divorced","secondary","no",-182,"yes","no","cellular",7,"may",3,178,5,"failure","Unknown","1"
37,"blue-collar","divorced","secondary","no",619,"yes","no","cellular",15,"may",4,377,2,"failure","Unknown","0"
25,"admin.","single","tertiary","no",1221,"no","no","cellular",15,"jun",1,-1,0,"unknown","1","0"
36,"blue-collar","divorced","secondary","no",-523,"yes","yes","cellular",11,"may",1,346,17,"other","Unknown","0"
59,"management","married","tertiary","no",1677,"no","no","cellular",30,"apr",1,-1,0,"unknown","Unknown","0"
43,"blue-collar","married","secondary","no",4294,"yes","no","unknown",15,"may",4,-1,0,"unknown","Unknown","0"
53,"management","married","tertiary","no",2124,"yes","no","cellular",17,"apr",2,347,2,"failure","0","0"
59,"management","married","tertiary","no",135,"yes","yes","cellular",13,"may",1,294,4,"failure","Unknown","0"
35,"management","divorced","tertiary","no",149,"no","no","cellular",6,"aug",2,-1,0,"unknown","Unknown","1"
54,"management","divorced","tertiary","no",0,"yes","no","cellular",7,"may",1,309,3,"failure","Unknown","0"
55,"admin.","divorced","secondary","no",1947,"no","no","cellular",27,"may",3,103,5,"success","Unknown","0"
35,"technician","single","secondary","no",351,"no","no","cellular",27,"aug",16,-1,0,"unknown","Unknown","1"
34,"management","married","tertiary","no",0,"yes","no","cellular",30,"apr",1,88,1,"success","Unknown","1"
56,"admin.","divorced","secondary","no",0,"no","no","cellular",18,"nov",1,162,2,"failure","Unknown","0"
33,"blue-collar","married","primary","no",5306,"yes","yes","cellular",20,"nov",1,173,4,"failure","Unknown","0"
29,"management","single","tertiary","no",174,"no","no","cellular",9,"feb",2,-1,0,"unknown","0","0"
42,"technician","married","secondary","no",2,"no","no","unknown",29,"may",2,-1,0,"unknown","Unknown","0"
32,"technician","married","secondary","no",1026,"no","no","cellular",28,"aug",3,-1,0,"unknown","1","0"
55,"management","married","tertiary","no",7491,"no","no","cellular",15,"jan",1,-1,0,"unknown","0","1"
34,"management","married","tertiary","no",260,"yes","no","cellular",15,"feb",1,93,4,"success","1","1"
31,"blue-collar","married","secondary","no",375,"no","no","cellular",8,"aug",5,-1,0,"unknown","Unknown","0"
38,"admin.","married","secondary","no",10738,"no","no","cellular",28,"dec",2,214,2,"failure","Unknown","1"
48,"management","married","tertiary","no",2266,"no","no","cellular",18,"nov",1,-1,0,"unknown","Unknown","1"
53,"technician","married","tertiary","no",407,"no","no","cellular",29,"oct",1,142,1,"failure","Unknown","1"
31,"technician","single","secondary","no",2468,"no","no","cellular",12,"jan",1,273,2,"success","Unknown","1"
53,"admin.","divorced","secondary","no",223,"yes","yes","cellular",22,"jul",1,-1,0,"unknown","Unknown","0"
46,"technician","married","secondary","no",6643,"yes","no","cellular",17,"apr",3,149,1,"success","Unknown","0"
27,"management","single","tertiary","no",641,"yes","no","cellular",22,"may",1,99,1,"other","Unknown","1"
34,"admin.","married","primary","no",234,"yes","no","unknown",2,"jun",2,-1,0,"unknown","Unknown","0"
51,"management","married","tertiary","no",1693,"yes","no","cellular",18,"nov",2,135,1,"failure","1","0"
34,"management","single","tertiary","no",2646,"no","no","cellular",14,"apr",1,-1,0,"unknown","Unknown","1"
45,"management","divorced","secondary","no",676,"yes","no","cellular",19,"nov",1,176,1,"success","Unknown","1"
34,"management","married","tertiary","no",4,"yes","no","cellular",31,"jul",39,-1,0,"unknown","Unknown","0"
39,"technician","married","primary","no",638,"yes","no","unknown",15,"may",1,-1,0,"unknown","1","0"
38,"technician","single","tertiary","no",1796,"no","no","telephone",2,"aug",2,187,6,"other","Unknown","0"
46,"blue-collar","married","primary","no",-178,"yes","yes","cellular",17,"apr",1,311,2,"failure","Unknown","0"
46,"blue-collar","married","secondary","no",338,"yes","yes","telephone",4,"feb",1,262,3,"other","Unknown","0"
48,"management","married","tertiary","no",0,"no","yes","cellular",19,"feb",4,184,1,"success","Unknown","1"
39,"technician","single","tertiary","no",405,"no","no","cellular",28,"jun",1,93,1,"success","Unknown","1"
58,"blue-collar","married","primary","no",43,"yes","no","cellular",9,"feb",6,264,3,"failure","Unknown","0"
37,"management","married","tertiary","no",250,"no","no","cellular",24,"feb",2,190,10,"success","Unknown","1"
43,"management","married","tertiary","no",3518,"no","no","cellular",28,"dec",2,200,2,"success","Unknown","1"
38,"blue-collar","married","secondary","no",583,"yes","yes","telephone",17,"apr",2,319,6,"other","Unknown","0"
42,"admin.","married","primary","no",-318,"yes","no","cellular",17,"aug",1,445,1,"success","Unknown","1"
40,"technician","married","secondary","no",2289,"no","no","cellular",26,"may",3,85,7,"other","1","1"
51,"management","single","tertiary","no",6308,"no","no","telephone",21,"nov",5,-1,0,"unknown","Unknown","0"
55,"technician","married","secondary","no",533,"yes","yes","cellular",6,"feb",3,260,4,"failure","Unknown","0"
40,"blue-collar","married","primary","no",3742,"yes","no","cellular",14,"may",1,335,1,"failure","Unknown","0"
27,"admin.","married","secondary","no",1474,"yes","no","cellular",15,"may",2,346,3,"failure","1","0"
32,"technician","married","secondary","no",460,"yes","no","cellular",15,"feb",6,181,3,"success","1","1"
35,"admin.","married","tertiary","no",0,"yes","no","cellular",28,"jul",7,-1,0,"unknown","Unknown","0"
54,"technician","married","secondary","no",0,"no","no","telephone",30,"apr",3,87,3,"success","Unknown","1"
35,"technician","single","secondary","no",1631,"no","no","cellular",14,"aug",2,-1,0,"unknown","Unknown","0"
28,"technician","single","tertiary","no",406,"yes","no","cellular",20,"apr",1,83,1,"failure","Unknown","1"
34,"management","married","tertiary","yes",0,"no","yes","cellular",21,"nov",9,-1,0,"unknown","Unknown","0"
29,"admin.","married","secondary","no",22614,"yes","no","cellular",18,"may",1,337,3,"failure","Unknown","0"
34,"admin.","married","tertiary","no",66,"no","yes","cellular",3,"aug",3,238,3,"success","Unknown","1"
36,"management","married","tertiary","no",2292,"yes","no","cellular",26,"apr",2,-1,0,"unknown","Unknown","0"
52,"blue-collar","married","primary","no",4937,"yes","no","telephone",21,"nov",3,175,2,"failure","Unknown","0"
45,"technician","married","secondary","no",1384,"yes","no","cellular",11,"may",4,-1,0,"unknown","Unknown","0"
54,"management","married","tertiary","no",6590,"yes","no","cellular",19,"nov",1,167,3,"failure","Unknown","0"
26,"admin.","single","tertiary","no",737,"yes","no","cellular",4,"mar",2,289,5,"success","Unknown","1"
34,"management","single","primary","no",201,"no","no","unknown",27,"may",1,-1,0,"unknown","Unknown","0"
56,"management","married","tertiary","no",0,"no","no","cellular",17,"nov",1,-1,0,"unknown","Unknown","0"
25,"admin.","single","secondary","no",92,"yes","no","unknown",9,"may",2,-1,0,"unknown","Unknown","0"
49,"management","married","tertiary","no",1137,"yes","yes","cellular",15,"sep",1,253,4,"success","Unknown","1"
57,"admin.","married","secondary","no",1534,"yes","no","cellular",29,"jan",1,233,2,"failure","Unknown","0"
33,"blue-collar","married","secondary","no",314,"yes","yes","unknown",26,"may",3,-1,0,"unknown","Unknown","0"
48,"technician","married","secondary","no",542,"no","no","cellular",28,"jan",1,176,2,"failure","Unknown","0"
67,"management","married","tertiary","no",421,"no","no","cellular",10,"nov",2,96,2,"success","Unknown","1"
36,"management","married","tertiary","no",195,"no","no","cellular",25,"jan",1,88,1,"success","Unknown","1"
40,"admin.","single","secondary","no",471,"yes","yes","cellular",6,"apr",1,345,4,"other","Unknown","0"
47,"technician","married","secondary","no",1120,"yes","no","cellular",30,"apr",1,91,5,"failure","Unknown","1"
50,"admin.","married","secondary","no",336,"yes","no","cellular",11,"may",1,376,2,"failure","Unknown","0"
28,"blue-collar","single","secondary","no",335,"no","no","telephone",11,"sep",2,100,3,"other","Unknown","1"
31,"blue-collar","single","primary","no",-144,"no","yes","cellular",9,"jul",2,-1,0,"unknown","Unknown","0"
33,"management","single","unknown","no",1565,"yes","no","cellular",11,"jul",2,-1,0,"unknown","Unknown","1"
37,"blue-collar","married","secondary","no",-293,"yes","no","cellular",13,"may",4,301,11,"failure","Unknown","0"
36,"technician","married","tertiary","no",1368,"no","no","cellular",7,"sep",3,98,2,"success","Unknown","1"
29,"management","single","secondary","no",296,"yes","no","unknown",28,"may",2,-1,0,"unknown","Unknown","0"
35,"blue-collar","married","secondary","no",5752,"yes","no","cellular",20,"nov",2,-1,0,"unknown","Unknown","1"
32,"management","single","tertiary","no",3032,"no","no","cellular",8,"sep",1,131,2,"failure","Unknown","1"
38,"management","married","tertiary","no",1225,"no","no","cellular",17,"may",2,178,3,"success","Unknown","1"
30,"management","divorced","tertiary","no",436,"yes","yes","cellular",6,"may",1,336,4,"failure","Unknown","1"
49,"technician","single","secondary","no",1195,"no","no","cellular",29,"apr",2,192,2,"failure","Unknown","0"
29,"blue-collar","married","secondary","no",713,"yes","no","cellular",6,"may",1,279,5,"success","Unknown","0"
45,"technician","single","unknown","no",7463,"yes","yes","cellular",18,"nov",1,174,3,"failure","Unknown","0"
26,"management","single","tertiary","no",1692,"no","no","cellular",12,"aug",1,-1,0,"unknown","Unknown","0"
52,"technician","single","secondary","no",449,"no","yes","unknown",22,"mar",1,-1,0,"unknown","Unknown","1"
36,"blue-collar","married","secondary","no",3523,"yes","no","cellular",15,"jul",2,-1,0,"unknown","Unknown","0"
36,"admin.","single","secondary","no",0,"yes","yes","telephone",7,"may",1,171,3,"failure","Unknown","0"
29,"admin.","single","secondary","no",-518,"yes","no","cellular",2,"feb",3,232,14,"failure","Unknown","0"
32,"management","single","tertiary","no",6869,"yes","no","cellular",15,"may",4,178,5,"failure","Unknown","1"
43,"blue-collar","single","primary","no",180,"no","yes","telephone",22,"jul",15,-1,0,"unknown","Unknown","0"
